id,retirement_age,birthdate,gender,per_capita_income,yearly_income,total_debt,credit_score
199,67,1958-04-03,Female,Rp51.118.000,Rp122.898.000,Rp12.002.476,720
282,66,1983-05-31,Male,Rp19.686.000,Rp40.143.000,Rp17.879.809,702
908,70,1963-08-19,Male,Rp35.593.000,Rp72.576.000,Rp31.903.809,650
880,65,1997-03-14,Male,Rp30.283.000,Rp61.746.000,Rp7.979.428,685
770,66,1990-08-02,Male,Rp46.745.000,Rp95.310.000,Rp26.348.761,706
1169,68,1974-11-30,Female,Rp47.632.000,Rp97.123.000,Rp8.854.285,726
522,65,2000-02-19,Female,Rp33.439.999,Rp68.179.000,Rp23.697.904,774
1736,67,1983-01-05,Male,Rp35.233.000,Rp71.843.000,Rp28.096.761,695
506,68,1970-01-04,Male,Rp40.662.000,Rp82.908.000,Rp10.844.952,733
131,75,2002-10-01,Female,Rp29.017.000,Rp59.178.000,Rp18.041.142,688
76,63,2003-08-06,Female,Rp39.716.000,Rp80.981.000,Rp18.718.857,649
249,69,1983-09-08,Female,Rp22.958.000,Rp46.811.000,Rp13.957.142,618
1279,65,1947-07-18,Male,Rp53.752.000,Rp97.440.000,Rp10.025.142,509
1652,65,1975-02-13,Female,Rp32.896.000,Rp67.072.999,Rp15.980.190,728
739,64,1987-07-19,Female,Rp53.228.000,Rp108.529.000,Rp30.644.000,622
1475,60,1927-11-06,Female,Rp35.739.000,Rp66.378.000,Rp141.142,725
1251,67,1996-10-20,Female,Rp32.436.000,Rp66.132.999,Rp11.853.523,750
1119,63,2002-11-22,Female,Rp36.620.000,Rp74.667.000,Rp34.075.619,763
592,65,1958-02-19,Male,Rp21.392.000,Rp37.645.000,Rp768.952,714
692,65,1973-08-12,Female,Rp32.857.999,Rp66.998.000,Rp16.047.428,701
1065,69,1984-08-28,Female,Rp43.339.000,Rp88.366.000,Rp25.287.428,792
1764,68,1966-06-01,Male,Rp24.276.000,Rp49.502.000,Rp7.990.857,710
1830,75,1969-09-20,Male,Rp24.946.000,Rp50.864.000,Rp25.255.428,758
157,65,1978-10-17,Male,Rp25.275.000,Rp51.537.000,Rp965.333,785
676,65,1986-02-16,Male,Rp50.059.000,Rp102.068.000,Rp24.975.809,775
1481,65,1953-06-04,Male,Rp0,Rp3.800.000,Rp242.095,632
1902,68,1990-02-26,Female,Rp25.026.000,Rp51.027.000,Rp8.445.714,769
123,66,1982-09-05,Female,Rp27.945.000,Rp56.978.000,Rp0,824
1995,62,1961-07-18,Female,Rp32.860.000,Rp61.514.000,Rp2.755.238,605
1688,66,1998-07-15,Female,Rp25.890.000,Rp52.783.000,Rp12.162.285,743
1895,65,1969-03-17,Female,Rp31.433.000,Rp64.090.999,Rp43.814.857,706
1891,66,1979-02-25,Female,Rp26.254.000,Rp53.522.000,Rp11.907.047,725
453,67,2000-02-27,Female,Rp99.096.000,Rp202.048.000,Rp69.486.095,655
341,66,1975-10-03,Male,Rp80.069.000,Rp163.247.000,Rp0,734
1571,66,1967-06-09,Female,Rp39.485.000,Rp80.515.000,Rp0,759
1615,59,1960-01-20,Female,Rp38.536.000,Rp76.395.000,Rp10.837.142,701
1647,65,2008-02-17,Female,Rp27.177.000,Rp55.403.000,Rp13.383.809,684
680,63,1983-08-01,Female,Rp21.047.000,Rp42.918.000,Rp12.619.619,799
52,66,1969-04-07,Female,Rp49.091.000,Rp100.096.000,Rp24.557.904,730
1387,65,1997-05-01,Male,Rp50.969.000,Rp103.926.000,Rp43.836.380,785
1034,66,1967-07-12,Female,Rp42.762.000,Rp87.188.000,Rp22.767.238,698
677,65,1985-05-08,Male,Rp51.733.000,Rp105.478.000,Rp38.305.714,729
440,50,1982-11-07,Female,Rp81.692.000,Rp166.563.000,Rp43.266.476,703
338,72,1957-08-24,Female,Rp38.677.000,Rp78.855.000,Rp0,686
1120,69,1981-05-20,Female,Rp42.310.000,Rp86.265.000,Rp36.371.238,737
1127,70,1966-08-06,Male,Rp27.387.000,Rp55.841.000,Rp27.675.047,720
1662,67,1984-05-07,Male,Rp38.455.000,Rp78.398.000,Rp17.507.619,712
1462,63,1995-07-04,Female,Rp28.942.000,Rp59.010.000,Rp19.405.714,586
1848,66,1994-11-01,Female,Rp38.938.000,Rp79.390.000,Rp25.024.000,791
1444,67,1961-10-18,Male,Rp51.471.000,Rp104.943.000,Rp43.245.523,698
45,67,1965-01-09,Female,Rp49.080.000,Rp100.072.000,Rp33.414.666,654
1102,65,1976-07-18,Female,Rp72.897.000,Rp148.636.000,Rp0,707
1636,66,1976-05-30,Male,Rp18.928.000,Rp38.594.000,Rp6.879.428,695
502,66,1980-01-19,Male,Rp28.038.000,Rp57.174.000,Rp9.137.333,745
1630,65,2002-01-18,Male,Rp24.390.000,Rp49.726.000,Rp29.349.523,719
266,65,2006-03-15,Female,Rp21.158.000,Rp43.138.000,Rp7.799.238,724
5,65,1961-02-21,Male,Rp29.960.000,Rp32.343.000,Rp4.196.571,711
1712,65,1944-01-19,Female,Rp43.640.000,Rp105.121.000,Rp938.476,730
1360,61,1984-04-18,Male,Rp29.915.000,Rp60.993.000,Rp19.268.571,672
1013,69,2001-01-29,Female,Rp36.950.000,Rp75.339.000,Rp28.555.428,711
993,64,1978-08-28,Female,Rp34.465.000,Rp70.274.000,Rp28.328.380,638
642,62,1990-05-14,Female,Rp26.274.000,Rp53.570.000,Rp14.894.666,648
1871,65,1942-07-19,Male,Rp24.139.000,Rp26.063.000,Rp536.952,696
1721,68,1989-03-18,Female,Rp29.623.000,Rp60.400.000,Rp19.332.380,642
868,64,1947-11-13,Male,Rp25.129.000,Rp48.711.000,Rp3.417.714,706
1517,71,1988-03-16,Male,Rp95.070.000,Rp193.834.000,Rp70.647.809,764
364,65,1960-05-03,Female,Rp28.670.000,Rp62.460.000,Rp0,775
686,65,1962-01-12,Male,Rp26.607.000,Rp54.250.000,Rp24.233.523,683
696,67,1951-07-05,Female,Rp71.680.000,Rp173.484.000,Rp1.703.428,766
962,69,1998-01-29,Male,Rp26.361.000,Rp53.757.000,Rp18.082.666,846
1407,71,1985-12-07,Male,Rp31.146.000,Rp63.502.000,Rp16.407.047,689
1015,67,1992-04-12,Female,Rp74.454.000,Rp151.791.000,Rp38.290.095,838
1456,70,1977-08-17,Male,Rp24.031.000,Rp49.001.000,Rp12.103.428,681
1861,65,1968-05-11,Female,Rp51.118.000,Rp104.224.000,Rp30.868.952,779
161,70,1994-11-15,Male,Rp18.062.000,Rp36.823.000,Rp6.866.476,731
263,69,1995-11-25,Male,Rp20.406.000,Rp41.608.000,Rp19.120.571,663
1389,64,1985-08-26,Female,Rp26.778.000,Rp54.600.000,Rp21.741.523,793
1707,70,1997-12-08,Female,Rp27.081.000,Rp55.219.000,Rp16.737.714,620
1374,66,1997-07-14,Female,Rp30.537.000,Rp62.256.000,Rp28.024.380,758
1855,66,1958-03-15,Male,Rp39.405.000,Rp49.089.000,Rp7.723.619,728
867,71,1999-09-24,Male,Rp29.861.000,Rp60.885.000,Rp16.277.523,614
274,67,1982-04-26,Female,Rp37.562.000,Rp76.583.000,Rp0,799
1552,67,1963-06-22,Male,Rp34.973.000,Rp71.311.000,Rp25.468.000,686
635,64,2000-07-05,Female,Rp26.312.000,Rp53.661.000,Rp12.819.428,731
1526,64,1972-03-11,Female,Rp26.268.000,Rp53.561.000,Rp24.048.190,671
319,67,1958-12-05,Male,Rp27.745.000,Rp44.492.000,Rp3.108.190,628
740,62,1995-08-14,Female,Rp24.887.000,Rp50.746.000,Rp11.851.428,683
965,68,2008-01-08,Female,Rp32.430.999,Rp66.120.999,Rp34.923.619,713
1421,65,1995-07-07,Male,Rp25.382.000,Rp51.753.000,Rp9.791.809,740
1538,62,1943-08-27,Male,Rp25.879.000,Rp36.984.000,Rp64.571,590
1101,70,2000-12-25,Female,Rp22.209.000,Rp45.284.000,Rp6.259.238,751
92,68,1949-10-28,Female,Rp33.089.000,Rp48.867.000,Rp1.533.714,689
125,70,1962-02-21,Female,Rp20.421.000,Rp41.633.000,Rp27.970.666,724
449,70,1968-02-10,Female,Rp30.622.000,Rp62.440.000,Rp2.824.761,729
1173,67,1954-03-08,Male,Rp40.013.000,Rp81.122.000,Rp1.605.142,722
1810,66,1959-12-10,Male,Rp29.621.000,Rp48.914.000,Rp1.747.047,711
1843,73,1936-11-21,Male,Rp25.893.000,Rp60.816.000,Rp20.571,760
1578,62,1939-11-21,Male,Rp30.410.000,Rp52.234.000,Rp207.619,714
658,64,1986-02-28,Female,Rp40.499.000,Rp82.576.000,Rp20.489.333,725
1858,64,1952-12-03,Male,Rp22.463.000,Rp41.549.000,Rp3.105.714,705
1663,59,2001-07-18,Male,Rp0,Rp3.719.000,Rp1.314.095,581
1503,67,1966-03-18,Male,Rp33.109.000,Rp67.500.000,Rp25.705.904,725
725,68,2008-01-12,Male,Rp34.218.000,Rp69.767.000,Rp925.333,709
1671,57,1975-03-17,Male,Rp33.000.999,Rp67.288.000,Rp18.073.142,604
1233,67,1990-05-05,Male,Rp29.121.000,Rp59.376.000,Rp11.955.238,697
1271,66,1991-10-14,Male,Rp37.245.000,Rp75.936.000,Rp41.540.571,642
473,66,1992-10-27,Female,Rp21.684.000,Rp44.216.000,Rp11.335.428,682
1541,65,1977-10-17,Female,Rp28.796.000,Rp58.715.000,Rp37.989.523,681
149,54,2001-03-01,Female,Rp70.208.000,Rp143.151.000,Rp69.220.952,594
560,65,1966-04-13,Male,Rp33.788.000,Rp68.899.000,Rp25.087.238,676
1006,68,1988-04-02,Male,Rp34.284.000,Rp69.899.000,Rp35.056.571,761
368,73,1951-02-23,Male,Rp31.570.000,Rp67.163.000,Rp6.106.285,726
1696,65,1962-12-11,Female,Rp41.326.000,Rp84.258.000,Rp25.450.666,606
416,65,1939-08-11,Female,Rp31.427.000,Rp60.050.000,Rp495.428,765
51,67,1997-02-16,Female,Rp39.485.000,Rp80.494.000,Rp31.752.952,688
196,64,1981-05-18,Female,Rp27.528.000,Rp56.131.000,Rp20.102.095,773
690,64,1954-03-23,Female,Rp48.677.000,Rp105.415.000,Rp8.870.666,692
1477,67,1978-07-25,Male,Rp35.983.000,Rp73.371.000,Rp19.457.333,696
260,70,1964-02-18,Male,Rp22.397.000,Rp45.674.000,Rp7.024.380,699
857,62,1935-10-12,Male,Rp27.748.000,Rp65.632.999,Rp328.761,615
1167,65,1984-01-28,Female,Rp37.796.000,Rp77.065.000,Rp12.665.523,769
1358,70,1956-04-16,Female,Rp53.045.000,Rp108.151.000,Rp21.702.666,768
1611,58,1958-01-01,Female,Rp21.820.000,Rp31.904.000,Rp2.852.380,684
734,61,1982-07-08,Female,Rp19.173.000,Rp39.095.000,Rp10.788.952,693
1507,67,1986-12-16,Female,Rp34.124.000,Rp69.576.000,Rp24.752.000,744
504,68,1988-01-09,Female,Rp26.398.000,Rp53.834.000,Rp18.462.285,705
524,62,1968-03-30,Male,Rp27.115.000,Rp55.290.000,Rp12.931.619,726
525,66,1970-04-11,Male,Rp28.592.000,Rp58.284.000,Rp0,703
250,64,1976-02-12,Female,Rp26.678.000,Rp54.399.000,Rp16.629.333,786
479,69,1968-10-24,Male,Rp47.076.000,Rp95.980.000,Rp21.344.952,692
343,72,1970-09-06,Female,Rp36.664.000,Rp74.752.000,Rp13.659.619,764
1196,61,1965-06-10,Female,Rp26.850.000,Rp54.750.000,Rp16.921.904,820
1530,68,1962-02-12,Female,Rp0,Rp2.801.000,Rp864.380,732
1963,69,1927-11-30,Male,Rp41.009.000,Rp53.140.000,Rp110.666,821
764,68,1949-01-12,Female,Rp32.689.999,Rp48.743.000,Rp6.246.666,712
213,68,1988-05-11,Female,Rp42.452.000,Rp86.565.000,Rp28.923.047,629
410,60,1972-02-09,Female,Rp36.133.000,Rp73.674.000,Rp28.194.095,610
1685,61,1972-07-14,Male,Rp56.955.000,Rp116.125.000,Rp27.829.333,681
225,68,1993-03-08,Male,Rp31.466.000,Rp64.152.000,Rp15.162.285,688
1210,65,1993-11-15,Male,Rp26.571.000,Rp54.179.000,Rp17.978.095,703
1336,67,2007-07-03,Female,Rp41.549.000,Rp84.718.000,Rp46.263.047,673
576,64,1957-06-03,Female,Rp48.242.000,Rp99.635.000,Rp7.202.476,638
1677,67,1975-02-19,Male,Rp25.531.000,Rp52.056.000,Rp27.604.190,671
1969,65,1941-04-06,Male,Rp46.416.000,Rp70.119.000,Rp672.190,733
1431,61,1969-03-26,Female,Rp30.324.000,Rp61.833.000,Rp15.563.238,599
558,63,2006-05-14,Male,Rp25.454.000,Rp51.903.000,Rp16.456.952,692
1482,64,1971-08-21,Male,Rp68.605.000,Rp139.879.000,Rp48.418.476,675
1295,70,1956-02-28,Female,Rp27.417.000,Rp43.574.000,Rp4.305.904,788
1468,65,1960-01-20,Male,Rp41.089.000,Rp69.251.000,Rp6.692.000,626
538,69,1960-02-21,Female,Rp23.290.000,Rp47.486.000,Rp10.994.666,814
748,69,1971-01-10,Male,Rp28.888.000,Rp58.891.000,Rp29.837.904,706
1068,67,2004-11-28,Male,Rp24.891.000,Rp50.749.000,Rp18.250.095,730
41,70,1987-03-28,Male,Rp20.918.000,Rp42.650.000,Rp17.430.285,637
807,71,1973-08-11,Female,Rp29.618.000,Rp60.386.000,Rp14.860.761,691
1430,69,1956-04-29,Female,Rp41.993.000,Rp52.784.000,Rp6.238.285,593
1873,67,1974-12-09,Female,Rp26.395.000,Rp53.820.000,Rp25.383.428,651
204,67,1994-09-30,Female,Rp32.899.000,Rp67.081.000,Rp17.982.857,656
424,69,2001-04-01,Female,Rp39.283.000,Rp80.090.000,Rp38.213.142,772
980,69,1941-08-09,Male,Rp32.386.000,Rp37.742.000,Rp0,733
1415,68,1997-12-20,Male,Rp34.645.000,Rp70.638.000,Rp23.179.047,689
600,55,2007-05-07,Male,Rp36.073.000,Rp73.552.000,Rp17.967.619,578
652,66,1943-09-24,Female,Rp31.482.000,Rp35.657.000,Rp505.714,784
1129,65,1976-04-05,Male,Rp26.507.000,Rp54.050.000,Rp10.920.190,686
885,66,1989-12-30,Male,Rp21.801.000,Rp44.456.000,Rp0,700
1899,67,1994-08-26,Female,Rp43.990.000,Rp89.693.000,Rp33.398.857,737
1369,67,1967-01-25,Female,Rp27.591.000,Rp56.255.000,Rp14.674.095,850
1057,71,1986-07-23,Female,Rp34.596.000,Rp70.539.000,Rp27.360.000,787
1302,72,1964-02-08,Female,Rp22.308.000,Rp45.482.000,Rp3.990.095,694
415,65,1972-05-04,Male,Rp25.958.000,Rp52.921.000,Rp0,763
83,69,1994-05-17,Male,Rp45.747.000,Rp93.285.000,Rp28.757.142,557
1093,70,2008-02-08,Male,Rp36.583.000,Rp74.595.000,Rp37.111.238,667
28,65,1986-04-19,Female,Rp41.764.000,Rp85.154.000,Rp32.945.142,789
33,71,1948-06-01,Female,Rp28.617.000,Rp60.708.000,Rp2.660.380,596
1646,69,1971-11-29,Male,Rp23.006.000,Rp46.910.000,Rp5.893.142,714
1847,60,2004-01-06,Female,Rp24.191.000,Rp49.334.000,Rp15.787.428,676
1152,65,1983-02-18,Male,Rp27.345.000,Rp55.759.000,Rp21.395.428,747
134,67,1982-12-25,Male,Rp38.610.000,Rp78.723.000,Rp43.424.000,643
188,57,2001-06-08,Male,Rp67.285.000,Rp137.187.000,Rp40.433.523,845
220,67,1992-11-17,Female,Rp47.596.000,Rp97.036.000,Rp3.743.238,722
1343,62,2003-07-06,Female,Rp18.751.000,Rp38.235.000,Rp11.188.380,575
1930,68,1999-10-08,Male,Rp34.220.000,Rp69.773.000,Rp19.848.000,721
1260,65,1997-12-20,Male,Rp32.941.000,Rp67.163.000,Rp14.701.904,712
96,66,1956-12-09,Female,Rp61.109.000,Rp156.625.000,Rp1.298.285,685
1166,66,1981-05-27,Female,Rp30.704.000,Rp62.600.000,Rp13.039.047,682
1533,70,1986-12-28,Female,Rp38.022.000,Rp77.527.000,Rp12.664.952,830
88,68,2003-08-06,Male,Rp25.652.000,Rp52.306.000,Rp21.421.714,712
1451,57,1967-04-06,Female,Rp32.915.999,Rp26.795.000,Rp7.544.571,719
57,66,1998-02-13,Female,Rp33.724.000,Rp68.763.000,Rp25.383.428,823
1335,66,1974-10-15,Female,Rp75.298.000,Rp153.519.000,Rp76.294.666,836
816,65,1970-02-02,Male,Rp27.920.000,Rp56.931.000,Rp20.096.380,759
1081,60,1994-09-05,Female,Rp38.988.000,Rp79.495.000,Rp30.578.476,617
1385,68,1974-07-25,Female,Rp63.331.000,Rp129.126.000,Rp54.481.904,789
1125,71,2000-08-24,Male,Rp49.955.000,Rp101.855.000,Rp30.706.666,689
1952,54,1999-07-01,Female,Rp28.399.000,Rp57.910.000,Rp30.743.047,821
1870,70,2001-06-14,Male,Rp54.677.000,Rp111.484.000,Rp31.856.761,767
1345,66,1942-09-12,Female,Rp38.759.000,Rp26.077.000,Rp340.761,804
1695,66,1980-12-20,Female,Rp43.890.000,Rp89.475.000,Rp6.514.476,709
1906,71,2007-10-12,Male,Rp22.278.000,Rp45.423.000,Rp18.319.047,609
1985,69,1975-03-17,Female,Rp0,Rp2.237.000,Rp942.666,680
1604,72,1970-11-01,Male,Rp24.090.000,Rp49.122.000,Rp17.876.761,742
1933,64,1999-05-30,Male,Rp22.823.000,Rp46.533.000,Rp13.672.761,589
649,65,1977-09-07,Male,Rp35.714.000,Rp72.814.000,Rp0,847
1486,63,1986-04-01,Female,Rp17.935.000,Rp36.569.000,Rp9.283.619,789
1744,69,1994-03-18,Female,Rp22.649.000,Rp46.180.000,Rp18.308.000,693
1272,69,1998-06-13,Male,Rp47.109.000,Rp96.057.000,Rp42.599.428,779
400,68,1979-05-18,Female,Rp30.608.000,Rp62.399.000,Rp21.764.952,711
1994,66,1977-09-19,Female,Rp60.163.000,Rp122.664.000,Rp30.710.285,740
572,67,1997-01-17,Male,Rp36.413.000,Rp74.240.000,Rp12.681.333,680
1442,58,1985-01-16,Male,Rp23.417.000,Rp47.748.000,Rp30.437.714,624
1853,70,1986-05-04,Male,Rp28.597.000,Rp58.312.000,Rp0,771
556,66,1979-12-12,Male,Rp28.016.000,Rp57.119.000,Rp9.508.190,715
1960,61,1995-12-04,Male,Rp36.872.000,Rp75.180.000,Rp20.790.666,612
321,67,1973-05-28,Male,Rp30.917.000,Rp63.038.000,Rp14.049.904,698
483,68,1977-02-27,Female,Rp30.759.000,Rp62.711.000,Rp20.458.476,713
404,61,1981-09-08,Male,Rp34.485.000,Rp70.316.000,Rp18.840.761,625
1510,59,1994-01-21,Male,Rp38.982.000,Rp79.482.000,Rp21.758.666,764
916,68,2004-08-26,Male,Rp31.750.000,Rp64.736.999,Rp24.080.190,682
1635,58,1971-03-24,Male,Rp32.572.000,Rp66.419.000,Rp22.477.904,616
1384,67,1952-01-03,Female,Rp35.373.000,Rp36.104.000,Rp9.118.095,721
943,61,1961-04-01,Male,Rp61.968.000,Rp137.000.000,Rp12.551.428,773
1236,65,1953-09-06,Female,Rp22.978.000,Rp39.606.000,Rp5.381.142,730
969,70,2002-02-19,Female,Rp45.319.000,Rp92.403.000,Rp33.984.571,666
508,69,2001-07-27,Male,Rp49.497.000,Rp100.917.000,Rp0,757
496,63,1978-08-05,Male,Rp27.944.000,Rp56.985.000,Rp13.369.904,730
450,66,1986-09-28,Male,Rp33.241.000,Rp67.768.000,Rp10.016.761,739
1753,58,1980-02-05,Male,Rp34.995.000,Rp71.352.000,Rp20.213.523,506
304,68,1994-08-25,Male,Rp31.780.000,Rp64.795.000,Rp10.371.238,685
839,63,1981-01-09,Female,Rp41.852.000,Rp85.328.000,Rp20.835.428,622
138,68,1983-02-10,Female,Rp25.215.000,Rp51.416.000,Rp30.860.571,641
43,66,1999-08-13,Female,Rp47.026.000,Rp95.872.000,Rp23.755.047,721
1187,67,1970-09-14,Male,Rp36.426.000,Rp74.267.000,Rp26.232.190,701
849,69,1958-07-22,Female,Rp33.729.000,Rp68.766.000,Rp18.000.380,711
654,69,1978-07-26,Female,Rp26.074.000,Rp53.162.000,Rp15.127.047,524
1898,72,1981-09-14,Male,Rp39.239.000,Rp80.008.000,Rp22.648.380,675
1971,66,1977-09-28,Male,Rp32.081.000,Rp65.412.000,Rp20.880.761,763
1020,66,1997-01-21,Female,Rp41.649.000,Rp84.917.000,Rp49.880.190,796
22,66,1969-03-14,Male,Rp41.527.000,Rp84.673.000,Rp40.488.571,747
436,65,2006-01-10,Female,Rp41.222.000,Rp84.050.000,Rp23.771.047,623
1823,70,1958-05-29,Male,Rp50.296.000,Rp102.553.000,Rp8.291.809,743
589,72,1967-11-29,Male,Rp20.803.000,Rp42.418.000,Rp17.348.571,595
49,74,1987-06-03,Male,Rp29.751.000,Rp60.662.000,Rp17.648.380,686
1350,65,2004-02-20,Female,Rp34.424.000,Rp70.197.000,Rp31.050.095,651
1525,70,1982-09-03,Female,Rp30.009.000,Rp61.182.000,Rp0,728
69,67,1971-10-02,Female,Rp29.488.000,Rp60.121.000,Rp27.878.666,748
234,73,1983-11-10,Female,Rp28.951.000,Rp59.030.000,Rp275.809,726
608,65,1993-10-19,Male,Rp0,Rp3.711.000,Rp0,769
1064,65,1975-12-22,Female,Rp37.267.000,Rp75.984.000,Rp21.686.857,654
374,66,1967-11-26,Male,Rp23.990.000,Rp48.917.000,Rp5.636.190,689
286,69,1987-10-11,Male,Rp29.412.000,Rp59.972.000,Rp9.191.619,725
1419,64,1972-09-30,Female,Rp47.316.000,Rp96.478.000,Rp34.721.142,647
1435,78,1984-10-27,Female,Rp70.812.000,Rp144.375.000,Rp47.136.571,703
1683,69,1982-12-04,Male,Rp19.319.000,Rp39.396.000,Rp27.428,850
727,68,1981-05-03,Male,Rp31.182.000,Rp63.579.000,Rp24.378.285,801
1150,67,1979-04-22,Male,Rp48.502.000,Rp98.894.000,Rp27.915.047,791
332,65,1964-07-26,Male,Rp28.750.000,Rp58.621.000,Rp6.455.238,703
487,68,1973-07-04,Male,Rp42.371.000,Rp86.388.000,Rp48.552.952,735
735,67,1976-12-30,Female,Rp52.132.000,Rp106.289.000,Rp20.062.857,752
137,65,1992-07-01,Female,Rp31.603.000,Rp64.437.000,Rp19.148.761,644
570,65,1991-09-18,Male,Rp24.812.000,Rp50.592.000,Rp12.879.809,625
1121,68,1981-06-05,Female,Rp64.925.000,Rp132.369.000,Rp33.928.952,796
860,65,1971-02-17,Male,Rp48.316.000,Rp98.519.000,Rp57.743.619,692
518,61,1994-04-05,Male,Rp34.962.000,Rp71.284.000,Rp27.494.285,523
1203,62,1990-02-04,Male,Rp31.962.000,Rp65.172.000,Rp38.266.857,582
944,71,1967-10-09,Male,Rp91.813.000,Rp187.194.000,Rp26.696.380,789
388,66,2000-10-04,Female,Rp13.322.000,Rp27.159.000,Rp6.530.857,749
741,66,1950-09-29,Male,Rp34.039.000,Rp64.825.000,Rp6.762.857,826
1737,65,1973-03-26,Male,Rp29.006.000,Rp59.129.000,Rp12.304.761,739
1709,69,1963-03-20,Female,Rp27.332.000,Rp55.729.000,Rp33.207.428,744
1018,71,1935-10-28,Female,Rp26.896.000,Rp49.902.000,Rp183.428,755
275,58,1983-02-02,Female,Rp58.704.000,Rp119.696.000,Rp36.093.333,710
1367,67,1976-06-23,Female,Rp26.361.000,Rp53.746.000,Rp10.786.857,708
1965,65,2002-01-16,Male,Rp28.813.000,Rp58.748.000,Rp0,745
284,65,1974-04-24,Male,Rp39.233.000,Rp79.988.000,Rp0,754
79,66,1955-10-25,Female,Rp31.451.000,Rp45.758.000,Rp5.932.571,625
1515,67,1948-12-16,Female,Rp32.921.999,Rp47.787.000,Rp5.772.190,520
1934,67,1979-01-17,Female,Rp21.360.000,Rp43.560.000,Rp17.839.047,691
9,60,1996-12-10,Male,Rp31.540.000,Rp64.310.000,Rp26.837.714,540
1964,64,1957-12-26,Male,Rp35.528.000,Rp60.621.000,Rp9.143.619,643
982,67,1979-10-03,Male,Rp51.165.000,Rp104.321.000,Rp13.739.619,729
1676,65,1974-12-09,Male,Rp39.195.000,Rp79.919.000,Rp26.432.952,681
1519,72,1984-03-14,Female,Rp30.792.000,Rp62.779.000,Rp17.773.714,849
1098,71,1975-03-14,Male,Rp26.518.000,Rp54.061.000,Rp16.327.809,752
554,67,1966-08-15,Male,Rp41.061.000,Rp83.717.000,Rp34.149.142,690
596,65,1997-11-16,Male,Rp26.649.000,Rp54.333.000,Rp10.305.714,721
170,71,1991-09-02,Male,Rp28.457.000,Rp58.026.000,Rp17.601.142,768
794,67,1976-11-19,Female,Rp22.794.000,Rp46.475.000,Rp0,730
1697,67,1961-06-09,Male,Rp31.549.000,Rp64.331.999,Rp29.045.333,685
573,69,1973-07-06,Male,Rp23.091.000,Rp47.087.000,Rp25.153.523,589
1715,72,1993-03-20,Female,Rp38.580.000,Rp78.665.000,Rp27.120.380,679
1607,66,2004-04-24,Male,Rp42.452.000,Rp86.555.000,Rp21.128.571,689
1026,70,1941-05-15,Male,Rp20.701.000,Rp26.698.000,Rp206.476,714
1892,62,2003-07-18,Male,Rp25.051.000,Rp51.082.000,Rp17.947.238,637
402,72,1978-06-15,Male,Rp33.821.000,Rp68.964.000,Rp18.204.190,744
1628,59,1970-02-17,Male,Rp48.818.000,Rp99.536.000,Rp59.683.619,786
553,65,1953-01-22,Male,Rp27.782.000,Rp53.451.000,Rp5.350.095,628
1551,70,1978-12-27,Male,Rp27.473.000,Rp56.012.000,Rp18.906.857,687
1672,70,1997-09-30,Male,Rp57.441.000,Rp117.116.000,Rp61.041.904,792
426,65,1999-04-22,Female,Rp32.593.000,Rp66.444.000,Rp1.854.095,754
1135,69,1937-01-04,Female,Rp49.417.000,Rp106.708.000,Rp0,704
1420,70,1938-08-01,Female,Rp60.428.000,Rp95.163.000,Rp0,688
1589,70,1987-01-28,Female,Rp21.158.000,Rp43.138.000,Rp13.226.857,702
1002,67,1994-04-02,Male,Rp29.847.000,Rp60.858.000,Rp23.145.904,716
1411,66,1968-06-10,Female,Rp53.106.000,Rp108.272.000,Rp15.605.714,720
1654,66,1982-04-17,Male,Rp37.960.000,Rp77.396.000,Rp1.852.000,693
1330,61,1960-12-30,Female,Rp51.929.000,Rp55.549.000,Rp9.230.857,575
790,65,1991-03-12,Female,Rp35.679.000,Rp72.740.000,Rp20.806.476,743
552,66,1971-04-22,Male,Rp40.428.000,Rp82.432.000,Rp39.571.428,602
139,65,1953-01-10,Female,Rp30.834.000,Rp49.136.000,Rp1.372.000,687
1280,66,1997-10-11,Male,Rp25.143.000,Rp51.269.000,Rp26.453.333,641
883,60,1993-02-14,Male,Rp41.809.000,Rp85.248.000,Rp30.849.142,584
359,61,1959-07-23,Male,Rp38.051.000,Rp90.034.000,Rp6.193.904,799
1921,65,1981-03-08,Male,Rp24.674.000,Rp50.308.000,Rp2.938.666,709
651,66,1972-05-31,Female,Rp26.441.000,Rp53.912.000,Rp12.365.142,643
557,54,1966-09-30,Male,Rp28.989.000,Rp44.316.000,Rp4.008.000,669
1071,69,1999-03-21,Male,Rp29.522.000,Rp60.192.000,Rp19.119.047,838
1175,69,1932-09-21,Male,Rp19.573.000,Rp16.917.000,Rp103.428,770
1936,68,1939-07-03,Female,Rp42.286.000,Rp55.990.000,Rp339.238,714
182,70,1977-02-19,Female,Rp39.234.000,Rp79.994.000,Rp19.463.428,616
468,65,1977-09-08,Female,Rp36.460.000,Rp74.330.000,Rp10.553.333,714
1651,66,1992-03-04,Male,Rp43.107.000,Rp87.892.000,Rp29.934.476,739
1714,65,2002-06-23,Female,Rp56.181.000,Rp114.554.000,Rp71.830.857,794
1839,60,1966-06-09,Female,Rp21.112.000,Rp43.052.000,Rp25.302.666,631
1585,69,1990-11-23,Female,Rp32.494.000,Rp66.257.000,Rp0,688
1245,58,1971-09-11,Female,Rp33.012.000,Rp67.310.000,Rp33.175.238,802
